2023-11-17 22:32:41.641117, 0.0, 0.0, 0.0, 0, 0
2023-11-17 22:35:58.810959, 3.0, 16.0, 19.0, -288, 0
2023-11-17 22:35:59.811841, 14.0, 14.0, 28.0, -288, 0
2023-11-17 22:36:00.813211, 0.0, 0.0, 0.0, -288, 0
2023-11-17 22:36:01.813669, 6.0, 6.0, 12.0, -288, 0
2023-11-17 22:36:02.814394, 0.0, 0.0, 0.0, -288, 0
2023-11-17 22:36:03.815393, 12.0, 12.0, 24.0, -288, 0
2023-11-17 22:36:04.816313, 0.0, 0.0, 0.0, -288, 0
2023-11-17 22:36:05.817616, 0.0, 0.0, 0.0, -288, 0
2023-11-17 22:36:06.818012, 1.0, 1.0, 2.0, -288, 0
2023-11-17 22:36:07.818569, 0.0, 0.0, 0.0, -288, 0
2023-11-17 22:36:08.819381, 0.0, 0.0, 0.0, -288, 0
2023-11-17 22:36:09.819860, 28.0, 22.0, 50.0, -294, 0
2023-11-17 22:36:10.820502, 12.0, 16.0, 28.0, -290, 4
2023-11-17 22:36:11.821060, 2.0, 2.0, 4.0, -290, 4
2023-11-17 22:36:12.821774, 6.0, 6.0, 12.0, -290, 4
2023-11-17 22:36:13.822254, 18.0, 18.0, 36.0, -290, 4
2023-11-17 22:36:14.822676, 12.0, 12.0, 24.0, -290, 4
2023-11-17 22:36:15.823178, 6.0, 6.0, 12.0, -290, 4
2023-11-17 22:36:16.823585, 0.0, 0.0, 0.0, -290, 4
2023-11-17 22:36:17.823995, 9.0, 9.0, 18.0, -290, 4
2023-11-17 22:36:18.824484, 21.0, 21.0, 42.0, -290, 4
2023-11-17 22:36:19.825544, 9.0, 9.0, 18.0, -290, 4
2023-11-17 22:36:20.826303, 0.0, 0.0, 0.0, -290, 4
2023-11-17 22:36:21.827049, 6.0, 6.0, 12.0, -290, 4
2023-11-17 22:36:22.827566, 6.0, 6.0, 12.0, -290, 4
2023-11-17 22:36:23.828102, 2.0, 2.0, 4.0, -290, 4
2023-11-17 22:36:24.828507, 6.0, 6.0, 12.0, -290, 4
2023-11-17 22:36:25.829195, 3.0, 3.0, 6.0, -290, 4
2023-11-17 22:36:26.829714, 7.0, 7.0, 14.0, -290, 4
2023-11-17 22:36:27.830271, 12.0, 12.0, 24.0, -290, 4
2023-11-17 22:36:28.831063, 8.0, 8.0, 16.0, -290, 4
2023-11-17 22:36:29.831570, 6.0, 6.0, 12.0, -290, 4
2023-11-17 22:36:30.832272, 12.0, 12.0, 24.0, -290, 4
2023-11-17 22:36:31.832853, 0.0, 0.0, 0.0, -290, 4
2023-11-17 22:36:32.833296, 0.0, 0.0, 0.0, -290, 4
2023-11-17 22:36:33.833847, 8.0, 8.0, 16.0, -290, 4
2023-11-17 22:36:34.834477, 2.0, 2.0, 4.0, -290, 4
2023-11-17 22:36:35.835011, 0.0, 0.0, 0.0, -290, 4
2023-11-17 22:36:36.835420, 12.0, 12.0, 24.0, -290, 4
2023-11-17 22:36:37.836023, 26.0, 26.0, 52.0, -290, 4
2023-11-17 22:36:38.836542, 18.0, 18.0, 36.0, -290, 4
2023-11-17 22:36:39.836918, 6.0, 6.0, 12.0, -290, 4
2023-11-17 22:36:40.837532, 6.0, 1.0, 7.0, -295, 4
2023-11-17 22:36:41.838093, 6.0, 9.0, 15.0, -292, 4
2023-11-17 22:36:42.838994, 0.0, 2.0, 2.0, -290, 4
2023-11-17 22:36:43.839857, 16.0, 16.0, 32.0, -290, 0
2023-11-17 22:36:44.840585, 4.0, 4.0, 8.0, -290, 0
2023-11-17 22:36:45.841684, 18.0, 18.0, 36.0, -290, 0
2023-11-17 22:36:46.842569, 12.0, 12.0, 24.0, -290, 0
2023-11-17 22:36:47.843269, 18.0, 18.0, 36.0, -290, 0
2023-11-17 22:36:48.843960, 12.0, 12.0, 24.0, -290, 0
2023-11-17 22:36:49.844510, 18.0, 18.0, 36.0, -290, 0
2023-11-17 22:36:50.845042, 32.0, 32.0, 64.0, -290, 0
2023-11-17 22:36:51.845736, 36.0, 36.0, 72.0, -290, 0
2023-11-17 22:36:52.846490, 10.0, 10.0, 20.0, -290, 0
2023-11-17 22:36:53.847266, 8.0, 8.0, 16.0, -290, 0
2023-11-17 22:36:54.848301, 22.0, 22.0, 44.0, -290, 0
2023-11-17 22:36:55.848859, 6.0, 6.0, 12.0, -290, 0
2023-11-17 22:36:56.849490, 6.0, 6.0, 12.0, -290, 0
2023-11-17 22:36:57.849907, 20.0, 20.0, 40.0, -290, 0
2023-11-17 22:36:58.850462, 5.0, 5.0, 10.0, -290, 0
2023-11-17 22:36:59.851033, 0.0, 0.0, 0.0, -290, 0
2023-11-17 22:37:00.851736, 6.0, 6.0, 12.0, -290, 0
2023-11-17 22:37:01.852167, 5.0, 5.0, 10.0, -290, 0
2023-11-17 22:37:02.852964, 6.0, 6.0, 12.0, -290, 0
2023-11-17 22:37:03.853861, 6.0, 5.0, 11.0, -291, 0
2023-11-17 22:37:04.855882, 0.0, 0.0, 0.0, -290, 0
2023-11-17 22:37:05.856377, 0.0, 0.0, 0.0, -290, 0
2023-11-17 22:37:06.857392, 6.0, 6.0, 12.0, -290, 0
2023-11-17 22:37:07.857994, 20.0, 20.0, 40.0, -290, 0
2023-11-17 22:37:08.858725, 0.0, 0.0, 0.0, -290, 0
2023-11-17 22:37:09.859582, 6.0, 6.0, 12.0, -290, 0
2023-11-17 22:37:10.860393, 25.0, 25.0, 50.0, -290, 0
2023-11-17 22:37:11.861215, 15.0, 15.0, 30.0, -290, 0
2023-11-17 22:37:12.861983, 12.0, 12.0, 24.0, -290, 0
2023-11-17 22:37:13.862527, 3.0, 3.0, 6.0, -290, 0
2023-11-17 22:37:14.863059, 18.0, 18.0, 36.0, -290, 0
2023-11-17 22:37:15.863764, 2.0, 2.0, 4.0, -290, 0
2023-11-17 22:37:16.864255, 12.0, 12.0, 24.0, -290, 0
2023-11-17 22:37:17.865886, 25.0, 19.0, 44.0, -296, 0
2023-11-17 22:37:18.866495, 2.0, 6.0, 8.0, -292, 4
2023-11-17 22:37:19.867165, 3.0, 3.0, 6.0, -292, 4
2023-11-17 22:37:20.867995, 6.0, 6.0, 12.0, -292, 4
2023-11-17 22:37:21.869014, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:37:22.869770, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:37:23.870726, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:37:24.871728, 10.0, 8.0, 18.0, -294, 4
2023-11-17 22:37:25.877074, 12.0, 1.0, 13.0, -304, 4
2023-11-17 22:37:26.883208, 3.0, 15.0, 18.0, -292, 4
2023-11-17 22:37:27.884207, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:37:28.884944, 6.0, 6.0, 12.0, -292, 4
2023-11-17 22:37:29.885721, 6.0, 6.0, 12.0, -292, 4
2023-11-17 22:37:30.886562, 6.0, 6.0, 12.0, -292, 4
2023-11-17 22:37:31.887277, 6.0, 6.0, 12.0, -292, 4
2023-11-17 22:37:32.887872, 3.0, 3.0, 6.0, -292, 4
2023-11-17 22:37:33.888388, 12.0, 12.0, 24.0, -292, 4
2023-11-17 22:37:34.888921, 17.0, 17.0, 34.0, -292, 4
2023-11-17 22:37:35.889470, 18.0, 18.0, 36.0, -292, 4
2023-11-17 22:37:36.890425, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:37:37.891043, 6.0, 6.0, 12.0, -292, 4
2023-11-17 22:37:38.891691, 20.0, 20.0, 40.0, -292, 4
2023-11-17 22:37:39.892352, 18.0, 18.0, 36.0, -292, 4
2023-11-17 22:37:40.893067, 12.0, 12.0, 24.0, -292, 4
2023-11-17 22:37:41.893737, 8.0, 8.0, 16.0, -292, 4
2023-11-17 22:37:42.894541, 12.0, 12.0, 24.0, -292, 4
2023-11-17 22:37:43.895373, 14.0, 14.0, 28.0, -292, 4
2023-11-17 22:37:44.896041, 6.0, 6.0, 12.0, -292, 4
2023-11-17 22:37:45.896916, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:37:46.897387, 18.0, 18.0, 36.0, -292, 4
2023-11-17 22:37:47.897931, 6.0, 5.0, 11.0, -293, 4
2023-11-17 22:37:48.899213, 0.0, 1.0, 1.0, -292, 4
2023-11-17 22:37:49.899932, 12.0, 12.0, 24.0, -292, 4
2023-11-17 22:37:50.900454, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:37:51.901585, 6.0, 6.0, 12.0, -292, 4
2023-11-17 22:37:52.902584, 14.0, 14.0, 28.0, -292, 4
2023-11-17 22:37:53.903876, 10.0, 10.0, 20.0, -292, 4
2023-11-17 22:37:54.904359, 8.0, 8.0, 16.0, -292, 4
2023-11-17 22:37:55.905285, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:37:56.907170, 20.0, 20.0, 40.0, -292, 4
2023-11-17 22:37:57.907704, 18.0, 18.0, 36.0, -292, 4
2023-11-17 22:37:58.908284, 12.0, 12.0, 24.0, -292, 4
2023-11-17 22:37:59.909371, 14.0, 14.0, 28.0, -292, 4
2023-11-17 22:38:00.910082, 12.0, 12.0, 24.0, -292, 4
2023-11-17 22:38:01.910777, 9.0, 9.0, 18.0, -292, 4
2023-11-17 22:38:02.911501, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:38:03.912174, 15.0, 15.0, 30.0, -292, 4
2023-11-17 22:38:04.912852, 6.0, 6.0, 12.0, -292, 4
2023-11-17 22:38:05.913443, 8.0, 8.0, 16.0, -292, 4
2023-11-17 22:38:06.913936, 6.0, 6.0, 12.0, -292, 4
2023-11-17 22:38:07.914711, 12.0, 12.0, 24.0, -292, 4
2023-11-17 22:38:08.915583, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:38:09.916244, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:38:10.917192, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:38:11.917898, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:38:12.918595, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:38:13.919231, 12.0, 12.0, 24.0, -292, 4
2023-11-17 22:38:14.919981, 9.0, 9.0, 18.0, -292, 4
2023-11-17 22:38:15.923340, 3.0, 3.0, 6.0, -292, 4
2023-11-17 22:38:16.924166, 12.0, 12.0, 24.0, -292, 4
2023-11-17 22:38:17.925052, 10.0, 10.0, 20.0, -292, 4
2023-11-17 22:38:18.926043, 8.0, 8.0, 16.0, -292, 4
2023-11-17 22:38:19.927081, 3.0, 3.0, 6.0, -292, 4
2023-11-17 22:38:20.927990, 8.0, 8.0, 16.0, -292, 4
2023-11-17 22:38:21.931229, 6.0, 6.0, 12.0, -292, 4
2023-11-17 22:38:22.935327, 12.0, 12.0, 24.0, -292, 4
2023-11-17 22:38:23.940243, 12.0, 12.0, 24.0, -292, 4
2023-11-17 22:38:24.941291, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:38:25.941950, 4.0, 4.0, 8.0, -292, 4
2023-11-17 22:38:26.942925, 3.0, 3.0, 6.0, -292, 4
2023-11-17 22:38:27.943944, 6.0, 6.0, 12.0, -292, 4
2023-11-17 22:38:28.944854, 12.0, 12.0, 24.0, -292, 4
2023-11-17 22:38:29.946441, 15.0, 15.0, 30.0, -292, 4
2023-11-17 22:38:30.955248, 22.0, 15.0, 37.0, -299, 4
2023-11-17 22:38:31.958795, 18.0, 23.0, 41.0, -294, 8
2023-11-17 22:38:32.959973, 6.0, 6.0, 12.0, -294, 8
2023-11-17 22:38:33.960656, 10.0, 4.0, 14.0, -300, 8
2023-11-17 22:38:34.968607, 6.0, 10.0, 16.0, -296, 12
2023-11-17 22:38:35.969204, 6.0, 6.0, 12.0, -296, 12
2023-11-17 22:38:36.969839, 2.0, 2.0, 4.0, -296, 12
2023-11-17 22:38:37.971323, 12.0, 12.0, 24.0, -296, 12
2023-11-17 22:38:38.973508, 7.0, 7.0, 14.0, -296, 12
2023-11-17 22:38:39.974041, 20.0, 20.0, 40.0, -296, 12
2023-11-17 22:38:40.974732, 6.0, 6.0, 12.0, -296, 12
2023-11-17 22:38:41.975588, 11.0, 11.0, 22.0, -296, 12
2023-11-17 22:38:42.979726, 12.0, 12.0, 24.0, -296, 12
2023-11-17 22:38:43.980351, 18.0, 18.0, 36.0, -296, 0
2023-11-17 22:38:44.980788, 20.0, 20.0, 40.0, -296, 0
2023-11-17 22:38:45.981233, 12.0, 12.0, 24.0, -296, 0
2023-11-17 22:38:46.981824, 6.0, 6.0, 12.0, -296, 0
2023-11-17 22:38:47.982532, 24.0, 24.0, 48.0, -296, 0
2023-11-17 22:38:48.983371, 13.0, 13.0, 26.0, -296, 0
2023-11-17 22:38:49.984018, 18.0, 18.0, 36.0, -296, 0
2023-11-17 22:38:50.987499, 0.0, 0.0, 0.0, -296, 0
2023-11-17 22:38:51.988153, 6.0, 6.0, 12.0, -296, 0
2023-11-17 22:38:52.990354, 12.0, 12.0, 24.0, -296, 0
2023-11-17 22:38:53.991662, 8.0, 7.0, 15.0, -297, 0
2023-11-17 22:38:55.000002, 0.0, 1.0, 1.0, -296, 0
2023-11-17 22:38:56.001083, 8.0, 10.0, 18.0, -294, 4
2023-11-17 22:38:57.003959, 2.0, 4.0, 6.0, -292, 4
2023-11-17 22:38:58.004798, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:38:59.005420, 6.0, 6.0, 12.0, -292, 4
2023-11-17 22:39:00.005897, 10.0, 10.0, 20.0, -292, 4
2023-11-17 22:39:01.006344, 42.0, 42.0, 84.0, -292, 4
2023-11-17 22:39:02.006887, 2.0, 2.0, 4.0, -292, 4
2023-11-17 22:39:03.008405, 9.0, 9.0, 18.0, -292, 4
2023-11-17 22:39:04.009464, 14.0, 14.0, 28.0, -292, 4
2023-11-17 22:39:05.010170, 3.0, 3.0, 6.0, -292, 4
2023-11-17 22:39:06.010824, 6.0, 6.0, 12.0, -292, 4
2023-11-17 22:39:07.011623, 6.0, 6.0, 12.0, -292, 4
2023-11-17 22:39:08.013120, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:39:09.013933, 6.0, 6.0, 12.0, -292, 4
2023-11-17 22:39:10.014531, 12.0, 12.0, 24.0, -292, 4
2023-11-17 22:39:11.015281, 6.0, 6.0, 12.0, -292, 4
2023-11-17 22:39:12.019014, 7.0, 7.0, 14.0, -292, 4
2023-11-17 22:39:13.023570, 3.0, 3.0, 6.0, -292, 4
2023-11-17 22:39:14.024147, 0.0, 0.0, 0.0, -292, 4
2023-11-17 22:39:15.025118, 0.0, 0.0, 0.0, -292, 4
